iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PRT,Europe,Portugal,2022-05-03,4055001.0,4718.0,10716.714,22337.0,57.0,25.0,398803.276,464.008,1053.973,2196.81,5.606,2.459,1.17,60.0,5.901,1119.0,110.052,,,,,41418112.0,41238.0,4073.409,4.056,43575.0,4.286,0.2459,4.1,tests performed,,,,,,4179.0,,,,,411.0,363.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-04,4068606.0,13605.0,11977.143,22355.0,18.0,18.429,400141.307,1338.031,1177.934,2198.581,1.77,1.812,1.2,,,,,,,,,41456888.0,38776.0,4077.223,3.814,41576.0,4.089,0.2881,3.5,tests performed,,,,,,4204.0,,,,,413.0,359.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-05,4085189.0,16583.0,12296.714,22381.0,26.0,19.0,401772.22,1630.913,1209.363,2201.138,2.557,1.869,1.23,,,,,,,,,41500718.0,43830.0,4081.533,4.311,40328.0,3.966,0.3049,3.3,tests performed,,,,,,4228.0,,,,,416.0,355.0,0.003,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-06,4100844.0,15655.0,12457.714,22397.0,16.0,16.714,403311.866,1539.646,1225.198,2202.711,1.574,1.644,1.26,,,,,,,,,41541745.0,41027.0,4085.568,4.035,37624.0,3.7,0.3311,3.0,tests performed,23867526.0,9708237.0,8849129.0,6432085.0,,4253.0,234.73,95.48,87.03,63.26,418.0,351.0,0.003,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-07,4118439.0,17595.0,12965.0,22420.0,23.0,20.0,405042.308,1730.442,1275.088,2204.973,2.262,1.967,1.3,,,,,,,,,41572572.0,30827.0,4088.6,3.032,35972.0,3.538,0.3604,2.8,tests performed,,,,,,4267.0,,,,,420.0,355.0,0.003,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-08,4135703.0,17264.0,13489.286,22420.0,0.0,20.0,406740.197,1697.889,1326.651,2204.973,0.0,1.967,1.32,,,,,,,,,41591184.0,18612.0,4090.431,1.83,36333.0,3.573,0.3713,2.7,tests performed,,,,,,4280.0,,,,,421.0,359.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,20863.2,7.6,7.84,2051.864476
PRT,Europe,Portugal,2022-05-09,4149241.0,13538.0,14136.857,22420.0,0.0,20.0,408071.639,1331.442,1390.339,2204.973,0.0,1.967,1.31,,,,,,,,,41642475.0,51291.0,4095.475,5.044,37943.0,3.732,0.3726,2.7,tests performed,,,,,,4294.0,,,,,422.0,364.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-10,4156577.0,7336.0,14510.857,22472.0,52.0,19.286,408793.123,721.485,1427.121,2210.088,5.114,1.897,1.31,59.0,5.803,1207.0,118.707,,,,,41697794.0,55319.0,4100.916,5.441,39955.0,3.93,0.3632,2.8,tests performed,,,,,,4307.0,,,,,424.0,368.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-11,4179518.0,22941.0,15844.571,22500.0,28.0,20.714,411049.336,2256.213,1558.29,2212.841,2.754,2.037,1.35,,,,,,,,,41753538.0,55744.0,4106.398,5.482,42379.0,4.168,0.3739,2.7,tests performed,,,,,,4321.0,,,,,425.0,373.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-12,4207177.0,27659.0,17426.857,22528.0,28.0,21.0,413769.557,2720.221,1713.905,2215.595,2.754,2.065,1.38,,,,,,,,,41810659.0,57121.0,4112.016,5.618,44277.0,4.355,0.3936,2.5,tests performed,,,,,,4334.0,,,,,426.0,377.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-13,4235153.0,27976.0,19187.0,22528.0,0.0,18.714,416520.955,2751.398,1887.013,2215.595,0.0,1.841,1.39,,,,,,,,,41861441.0,50782.0,4117.01,4.994,45671.0,4.492,0.4201,2.4,tests performed,23897959.0,9710907.0,8855205.0,6453453.0,,4348.0,235.03,95.51,87.09,63.47,428.0,381.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-14,4264908.0,29755.0,20924.143,22583.0,55.0,23.286,419447.315,2926.36,2057.858,2221.004,5.409,2.29,1.39,,,,,,,,,41903714.0,42273.0,4121.168,4.157,47306.0,4.652,0.4423,2.3,tests performed,,,,,,5368.0,,,,,528.0,382.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-15,4289314.0,24406.0,21944.429,22583.0,0.0,23.286,421847.608,2400.294,2158.202,2221.004,0.0,2.29,1.35,,,,,,,,,41925228.0,21514.0,4123.283,2.116,47721.0,4.693,0.4598,2.2,tests performed,,,,,,6388.0,,,,,628.0,383.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,21298.4,7.7,21.71,2094.665744
PRT,Europe,Portugal,2022-05-16,4308574.0,19260.0,22761.857,22583.0,0.0,23.286,423741.801,1894.192,2238.595,2221.004,0.0,2.29,1.28,,,,,,,,,41997519.0,72291.0,4130.393,7.11,50721.0,4.988,0.4488,2.2,tests performed,,,,,,7408.0,,,,,729.0,384.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-17,4317675.0,9101.0,23014.0,22665.0,82.0,27.571,424636.87,895.07,2263.392,2229.069,8.065,2.712,1.23,84.0,8.261,1450.0,142.605,,,,,42062040.0,64521.0,4136.739,6.346,52035.0,5.118,0.4423,2.3,tests performed,,,,,,8427.0,,,,,829.0,385.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-18,4356248.0,38573.0,25247.143,22665.0,0.0,23.571,428430.467,3793.597,2483.019,2229.069,0.0,2.318,1.24,,,,,,,,,42123558.0,61518.0,4142.789,6.05,52860.0,5.199,0.4776,2.1,tests performed,,,,,,9447.0,,,,,929.0,386.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2022-05-19,4390672.0,34424.0,26213.571,22722.0,57.0,27.714,431816.016,3385.549,2578.065,2234.675,5.606,2.726,1.22,,,,,,,,,42182746.0,59188.0,4148.61,5.821,53155.0,5.228,0.4932,2.0,tests performed,,,,,,10467.0,,,,,1029.0,387.0,0.004,13.89,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
